Order,Duplicacy,Repeatation,Sort,Algo
3,0.007462686567164179,0.9925373134328358,0.8777985074626866,3
2,0.004268943436499467,0.9957310565635006,0.7459978655282817,3
3,0.00749063670411985,0.9925093632958801,0.8670411985018727,3
3,0.0009940357852882703,0.9990059642147118,0.0,5
3,0.00684931506849315,0.9931506849315068,0.8473581213307241,3
2,0.007007007007007007,0.992992992992993,0.8548548548548549,3
3,0.0019267822736030828,0.9980732177263969,0.48747591522157996,3
3,0.004651162790697674,0.9953488372093023,0.8148837209302325,3
3,0.0045662100456621,0.9954337899543378,0.7908675799086758,3
3,0.004873294346978557,0.9951267056530214,0.7729044834307992,3
2,0.006600660066006601,0.9933993399339934,0.8184818481848185,3
3,0.007597340930674264,0.9924026590693258,0.8755935422602089,3
2,0.0041025641025641026,0.9958974358974358,0.7517948717948718,3
2,0.0010183299389002036,0.9989816700610998,0.0,5
3,0.0009930486593843098,0.9990069513406157,0.0,5
3,0.0057692307692307696,0.9942307692307693,0.8336538461538462,3
3,0.006548175865294668,0.9934518241347053,0.8596819457436857,3
3,0.0019782393669634025,0.9980217606330366,0.47675568743818003,3
2,0.004246284501061571,0.9957537154989384,0.7632696390658175,3
2,0.007049345417925478,0.9929506545820745,0.8640483383685801,3
2,0.003003003003003003,0.996996996996997,0.6666666666666666,3
2,0.005230125523012552,0.9947698744769874,0.7949790794979079,3
3,0.004916420845624385,0.9950835791543756,0.7856440511307768,3
2,0.007121057985757884,0.9928789420142421,0.8463886063072228,3
3,0.003766478342749529,0.9962335216572504,0.7711864406779662,3
3,0.006782945736434108,0.9932170542635659,0.8507751937984496,3
2,0.007345225603357817,0.9926547743966422,0.844700944386149,3
2,0.001088139281828074,0.998911860718172,0.0,5
2,0.0022197558268590455,0.9977802441731409,0.46392896781354054,3
3,0.0049261083743842365,0.9950738916256158,0.8088669950738916,3
2,0.0064034151547491995,0.9935965848452508,0.8313767342582711,3
2,0.0010131712259371835,0.9989868287740629,0.0,5
2,0.006362672322375398,0.9936373276776246,0.8345705196182397,3
2,0.008695652173913044,0.991304347826087,0.8782608695652174,3
3,0.002827521206409048,0.9971724787935909,0.70311027332705,3
2,0.00546448087431694,0.994535519125683,0.8021857923497268,3
3,0.002904162633107454,0.9970958373668926,0.6776379477250726,3
3,0.003835091083413231,0.9961649089165868,0.7564717162032598,3
